time	sig 0	sig 1
 52.016	 -0.125	  0.015
 52.023	 -0.135	 -0.015
 52.031	 -0.175	  0.005
 52.039	 -0.145	 -0.015
 52.047	 -0.135	 -0.015
 52.055	 -0.145	 -0.015
 52.062	 -0.155	 -0.035
 52.070	 -0.145	 -0.035
 52.078	 -0.125	 -0.005
 52.086	 -0.135	 -0.025
 52.094	 -0.135	 -0.015
 52.102	 -0.125	 -0.025
 52.109	 -0.125	  0.005
 52.117	 -0.105	  0.035
 52.125	 -0.085	  0.025
 52.133	 -0.085	  0.005
 52.141	  0.035	 -0.025
 52.148	  0.015	 -0.065
 52.156	 -0.065	 -0.065
 52.164	 -0.095	 -0.065
 52.172	 -0.135	 -0.055
 52.180	 -0.145	 -0.025
 52.188	 -0.125	 -0.035
 52.195	 -0.145	 -0.045
 52.203	 -0.185	 -0.055
 52.211	 -0.225	 -0.045
 52.219	 -0.255	 -0.045
 52.227	 -0.215	 -0.045
 52.234	 -0.135	 -0.025
 52.242	 -0.145	 -0.045
 52.250	 -0.335	  0.125
 52.258	 -0.915	  0.095
 52.266	 -0.545	 -0.155
 52.273	  0.695	 -0.505
 52.281	  2.345	 -0.185
 52.289	  2.835	  0.205
 52.297	  2.585	  0.695
 52.305	  1.275	 -0.445
 52.312	 -0.195	 -0.745
 52.320	 -0.365	 -0.285
 52.328	 -0.255	 -0.045
 52.336	 -0.295	 -0.055
 52.344	 -0.345	 -0.085
 52.352	 -0.355	 -0.085
 52.359	 -0.305	 -0.075
 52.367	 -0.345	 -0.095
 52.375	 -0.345	 -0.095
 52.383	 -0.295	 -0.085
 52.391	 -0.265	 -0.095
 52.398	 -0.285	 -0.115
 52.406	 -0.285	 -0.135
 52.414	 -0.225	 -0.135
 52.422	 -0.175	 -0.145
 52.430	 -0.205	 -0.165
 52.438	 -0.185	 -0.175
 52.445	 -0.165	 -0.195
 52.453	 -0.165	 -0.225
 52.461	 -0.145	 -0.265
 52.469	 -0.115	 -0.285
 52.477	 -0.135	 -0.285
 52.484	 -0.155	 -0.275
 52.492	 -0.155	 -0.265
 52.500	 -0.175	 -0.265
 52.508	 -0.205	 -0.255
 52.516	 -0.205	 -0.205
 52.523	 -0.165	 -0.205
 52.531	 -0.105	 -0.165
 52.539	 -0.105	 -0.105
 52.547	 -0.095	 -0.065
 52.555	 -0.135	 -0.045
 52.562	 -0.155	 -0.065
 52.570	 -0.145	 -0.035
 52.578	 -0.135	 -0.015
 52.586	 -0.145	 -0.015
 52.594	 -0.185	 -0.025
 52.602	 -0.185	 -0.025
 52.609	 -0.135	 -0.005
 52.617	 -0.175	 -0.025
 52.625	 -0.155	 -0.025
 52.633	 -0.135	 -0.015
 52.641	 -0.175	 -0.035
 52.648	 -0.155	 -0.045
 52.656	 -0.155	 -0.055
 52.664	 -0.145	 -0.025
 52.672	 -0.135	 -0.025
 52.680	 -0.155	 -0.025
 52.688	 -0.185	 -0.045
 52.695	 -0.185	 -0.025
 52.703	 -0.105	 -0.015
 52.711	 -0.145	 -0.015
 52.719	 -0.065	  0.035
 52.727	 -0.085	  0.045
 52.734	 -0.095	  0.065
 52.742	 -0.055	  0.025
 52.750	  0.015	 -0.055
 52.758	  0.005	 -0.055
 52.766	 -0.085	 -0.055
 52.773	 -0.165	 -0.035
 52.781	 -0.105	 -0.025
 52.789	 -0.115	 -0.015
 52.797	 -0.125	 -0.005
 52.805	 -0.205	 -0.035
 52.812	 -0.215	 -0.045
 52.820	 -0.205	 -0.035
 52.828	 -0.175	 -0.025
 52.836	 -0.195	 -0.025
 52.844	 -0.135	 -0.005
 52.852	 -0.165	  0.075
 52.859	 -0.745	  0.235
 52.867	 -0.825	  0.005
 52.875	  0.135	 -0.435
 52.883	  1.845	 -0.205
 52.891	  2.735	 -0.005
 52.898	  2.695	  0.545
 52.906	  1.885	 -0.365
 52.914	  0.295	 -0.865
 52.922	 -0.235	 -0.315
 52.930	 -0.225	 -0.015
 52.938	 -0.255	 -0.015
 52.945	 -0.305	 -0.015
 52.953	 -0.315	 -0.025
 52.961	 -0.285	 -0.045
 52.969	 -0.265	 -0.045
 52.977	 -0.275	 -0.035
 52.984	 -0.285	 -0.045
 52.992	 -0.265	 -0.045
 53.000	 -0.245	 -0.065
 53.008	 -0.245	 -0.075
 53.016	 -0.195	 -0.035
 53.023	 -0.185	 -0.075
 53.031	 -0.175	 -0.105
 53.039	 -0.135	 -0.115
 53.047	 -0.135	 -0.115
 53.055	 -0.115	 -0.115
 53.062	 -0.105	 -0.175
 53.070	 -0.095	 -0.165
 53.078	 -0.115	 -0.205
 53.086	 -0.115	 -0.235
 53.094	 -0.125	 -0.205
 53.102	 -0.145	 -0.225
 53.109	 -0.175	 -0.215
 53.117	 -0.195	 -0.205
 53.125	 -0.205	 -0.175
 53.133	 -0.145	 -0.155
 53.141	 -0.145	 -0.085
 53.148	 -0.115	 -0.065
 53.156	 -0.145	 -0.055
 53.164	 -0.165	 -0.025
 53.172	 -0.125	  0.005
 53.180	 -0.135	 -0.005
 53.188	 -0.135	  0.025
 53.195	 -0.145	  0.015
 53.203	 -0.135	  0.015
 53.211	 -0.155	  0.015
 53.219	 -0.135	 -0.015
 53.227	 -0.185	  0.005
 53.234	 -0.145	  0.005
 53.242	 -0.135	  0.005
 53.250	 -0.165	 -0.015
 53.258	 -0.165	  0.005
 53.266	 -0.135	 -0.005
 53.273	 -0.115	 -0.005
 53.281	 -0.185	  0.015
 53.289	 -0.145	 -0.035
 53.297	 -0.145	 -0.005
 53.305	 -0.135	  0.015
 53.312	 -0.175	 -0.005
 53.320	 -0.135	  0.025
 53.328	 -0.085	  0.055
 53.336	 -0.075	  0.055
 53.344	 -0.105	  0.075
 53.352	 -0.075	  0.065
 53.359	  0.035	 -0.005
 53.367	 -0.015	 -0.055
 53.375	 -0.105	 -0.045
 53.383	 -0.125	  0.005
 53.391	 -0.135	  0.015
 53.398	 -0.165	  0.025
 53.406	 -0.165	 -0.015
 53.414	 -0.225	 -0.015
 53.422	 -0.235	  0.025
 53.430	 -0.285	  0.035
 53.438	 -0.245	 -0.005
 53.445	 -0.205	 -0.015
 53.453	 -0.195	  0.005
 53.461	 -0.235	  0.175
 53.469	 -0.905	  0.185
 53.477	 -0.775	 -0.155
 53.484	  0.505	 -0.575
 53.492	  2.325	 -0.195
 53.500	  2.935	  0.495
 53.508	  2.605	  0.595
 53.516	  1.235	 -0.725
 53.523	 -0.165	 -0.635
 53.531	 -0.315	 -0.155
 53.539	 -0.285	 -0.015
 53.547	 -0.315	 -0.025
 53.555	 -0.355	 -0.015
 53.562	 -0.425	 -0.035
 53.570	 -0.405	 -0.045
 53.578	 -0.335	 -0.025
 53.586	 -0.315	 -0.035
 53.594	 -0.335	 -0.075
 53.602	 -0.335	 -0.085
 53.609	 -0.305	 -0.055
 53.617	 -0.325	 -0.085
 53.625	 -0.275	 -0.095
 53.633	 -0.215	 -0.095
 53.641	 -0.205	 -0.125
 53.648	 -0.235	 -0.115
 53.656	 -0.175	 -0.165
 53.664	 -0.185	 -0.195
 53.672	 -0.115	 -0.195
 53.680	 -0.165	 -0.225
 53.688	 -0.155	 -0.235
 53.695	 -0.165	 -0.295
 53.703	 -0.175	 -0.275
 53.711	 -0.175	 -0.265
 53.719	 -0.205	 -0.255
 53.727	 -0.235	 -0.245
 53.734	 -0.205	 -0.185
 53.742	 -0.175	 -0.155
 53.750	 -0.145	 -0.135
 53.758	 -0.185	 -0.055
 53.766	 -0.125	 -0.045
 53.773	 -0.155	 -0.005
 53.781	 -0.195	  0.035
 53.789	 -0.185	 -0.015
 53.797	 -0.195	  0.005
 53.805	 -0.205	  0.015
 53.812	 -0.185	 -0.005
 53.820	 -0.215	  0.005
 53.828	 -0.185	  0.015
 53.836	 -0.155	  0.015
 53.844	 -0.185	 -0.005
 53.852	 -0.165	 -0.005
 53.859	 -0.155	  0.035
 53.867	 -0.185	  0.005
 53.875	 -0.165	 -0.005
 53.883	 -0.185	  0.005
 53.891	 -0.165	  0.015
 53.898	 -0.205	  0.005
 53.906	 -0.185	 -0.015
 53.914	 -0.185	 -0.005
 53.922	 -0.185	 -0.005
 53.930	 -0.145	  0.005
 53.938	 -0.115	  0.035
 53.945	 -0.075	  0.065
 53.953	 -0.105	  0.075
 53.961	 -0.045	  0.015
 53.969	 -0.025	 -0.055
 53.977	 -0.095	 -0.075
 53.984	 -0.115	 -0.015
 53.992	 -0.145	 -0.005
 54.000	 -0.135	  0.005
 54.008	 -0.215	  0.005
 54.016	 -0.205	 -0.035
 54.023	 -0.235	 -0.005
 54.031	 -0.265	 -0.025
 54.039	 -0.235	  0.005
 54.047	 -0.185	 -0.035
 54.055	 -0.195	 -0.025
 54.062	 -0.195	 -0.015
 54.070	 -0.375	  0.185
 54.078	 -0.935	  0.065
 54.086	 -0.705	 -0.355
 54.094	  0.635	 -0.675
 54.102	  2.355	 -0.065
 54.109	  2.855	  0.685
 54.117	  2.485	  0.755
 54.125	  0.825	 -0.725
 54.133	 -0.315	 -0.615
 54.141	 -0.335	 -0.155
 54.148	 -0.335	 -0.055
 54.156	 -0.345	 -0.075
 54.164	 -0.365	 -0.085
 54.172	 -0.375	 -0.085
 54.180	 -0.375	 -0.105
 54.188	 -0.335	 -0.115
 54.195	 -0.375	 -0.115
 54.203	 -0.345	 -0.105
 54.211	 -0.295	 -0.135
 54.219	 -0.305	 -0.165
 54.227	 -0.255	 -0.165
 54.234	 -0.275	 -0.165
 54.242	 -0.255	 -0.175
 54.250	 -0.255	 -0.245
 54.258	 -0.195	 -0.285
 54.266	 -0.175	 -0.285
 54.273	 -0.175	 -0.315
 54.281	 -0.175	 -0.325
 54.289	 -0.175	 -0.355
 54.297	 -0.185	 -0.365
 54.305	 -0.165	 -0.365
 54.312	 -0.255	 -0.345
 54.320	 -0.235	 -0.405
 54.328	 -0.215	 -0.355
 54.336	 -0.205	 -0.305
 54.344	 -0.155	 -0.275
 54.352	 -0.165	 -0.205
 54.359	 -0.155	 -0.125
 54.367	 -0.135	 -0.095
 54.375	 -0.135	 -0.065
 54.383	 -0.165	 -0.035
 54.391	 -0.185	 -0.045
 54.398	 -0.185	 -0.055
 54.406	 -0.225	 -0.035
 54.414	 -0.195	 -0.005
 54.422	 -0.155	 -0.015
 54.430	 -0.185	 -0.015
 54.438	 -0.195	 -0.005
 54.445	 -0.185	 -0.015
 54.453	 -0.165	 -0.005
 54.461	 -0.235	 -0.025
 54.469	 -0.205	 -0.025
 54.477	 -0.195	 -0.035
 54.484	 -0.145	 -0.025
 54.492	 -0.185	 -0.005
 54.500	 -0.235	 -0.025
 54.508	 -0.195	 -0.025
 54.516	 -0.225	 -0.015
 54.523	 -0.175	 -0.015
 54.531	 -0.185	 -0.035
 54.539	 -0.225	 -0.025
 54.547	 -0.185	 -0.015
 54.555	 -0.145	  0.015
 54.562	 -0.135	  0.045
 54.570	 -0.125	  0.035
 54.578	 -0.185	  0.055
 54.586	 -0.005	 -0.005
 54.594	 -0.035	 -0.055
 54.602	 -0.155	 -0.065
 54.609	 -0.145	 -0.045
 54.617	 -0.165	 -0.035
 54.625	 -0.155	 -0.015
 54.633	 -0.185	 -0.015
 54.641	 -0.215	 -0.025
 54.648	 -0.235	 -0.055
 54.656	 -0.265	 -0.045
 54.664	 -0.255	 -0.035
 54.672	 -0.215	 -0.015
 54.680	 -0.235	 -0.025
 54.688	 -0.235	  0.005
 54.695	 -0.485	  0.175
 54.703	 -0.925	 -0.025
 54.711	 -0.305	 -0.375
 54.719	  1.225	 -0.395
 54.727	  2.605	 -0.065
 54.734	  2.705	  0.565
 54.742	  2.245	  0.505
 54.750	  0.465	 -0.795
 54.758	 -0.405	 -0.575
 54.766	 -0.335	 -0.105
 54.773	 -0.305	 -0.025
 54.781	 -0.365	 -0.065
 54.789	 -0.385	 -0.045
 54.797	 -0.385	 -0.075
 54.805	 -0.375	 -0.085
 54.812	 -0.375	 -0.095
 54.820	 -0.335	 -0.085
 54.828	 -0.345	 -0.075
 54.836	 -0.355	 -0.075
 54.844	 -0.275	 -0.115
 54.852	 -0.255	 -0.085
 54.859	 -0.245	 -0.115
 54.867	 -0.245	 -0.155
 54.875	 -0.215	 -0.155
 54.883	 -0.185	 -0.185
 54.891	 -0.175	 -0.195
 54.898	 -0.205	 -0.215
 54.906	 -0.165	 -0.225
 54.914	 -0.165	 -0.275
 54.922	 -0.165	 -0.265
 54.930	 -0.175	 -0.265
 54.938	 -0.245	 -0.235
 54.945	 -0.215	 -0.235
 54.953	 -0.205	 -0.235
 54.961	 -0.155	 -0.205
 54.969	 -0.135	 -0.145
 54.977	 -0.115	 -0.105
 54.984	 -0.095	 -0.075
 54.992	 -0.135	 -0.055
 55.000	 -0.175	 -0.015
 55.008	 -0.165	 -0.015
 55.016	 -0.135	 -0.005
 55.023	 -0.145	  0.035
 55.031	 -0.175	  0.025
 55.039	 -0.175	 -0.005
 55.047	 -0.165	  0.015
 55.055	 -0.145	  0.005
 55.062	 -0.195	 -0.005
 55.070	 -0.205	 -0.005
 55.078	 -0.165	 -0.005
 55.086	 -0.185	  0.025
 55.094	 -0.165	  0.025
 55.102	 -0.135	 -0.005
 55.109	 -0.165	  0.025
 55.117	 -0.205	 -0.005
 55.125	 -0.155	 -0.005
 55.133	 -0.145	 -0.005
 55.141	 -0.165	 -0.005
 55.148	 -0.175	  0.025
 55.156	 -0.175	  0.015
 55.164	 -0.125	  0.025
 55.172	 -0.085	  0.095
 55.180	 -0.105	  0.065
 55.188	 -0.145	  0.065
 55.195	 -0.025	  0.065
 55.203	  0.005	  0.005
 55.211	 -0.045	 -0.045
 55.219	 -0.085	 -0.015
 55.227	 -0.095	 -0.025
 55.234	 -0.115	  0.025
 55.242	 -0.175	  0.035
 55.250	 -0.175	 -0.015
 55.258	 -0.205	  0.005
 55.266	 -0.275	 -0.005
 55.273	 -0.255	 -0.005
 55.281	 -0.225	 -0.015
 55.289	 -0.145	 -0.005
 55.297	 -0.185	  0.055
 55.305	 -0.395	  0.235
 55.312	 -0.925	  0.115
 55.320	 -0.445	 -0.195
 55.328	  0.985	 -0.365
 55.336	  2.495	 -0.115
 55.344	  2.925	  0.325
 55.352	  2.605	  0.545
 55.359	  1.095	 -0.665
 55.367	 -0.215	 -0.605
 55.375	 -0.285	 -0.135
 55.383	 -0.295	  0.005
 55.391	 -0.315	 -0.005
 55.398	 -0.325	 -0.015
 55.406	 -0.345	 -0.005
 55.414	 -0.335	 -0.035
 55.422	 -0.335	 -0.025
 55.430	 -0.335	 -0.045
 55.438	 -0.265	 -0.045
 55.445	 -0.275	 -0.055
 55.453	 -0.295	 -0.035
 55.461	 -0.255	 -0.055
 55.469	 -0.195	 -0.075
 55.477	 -0.185	 -0.085
 55.484	 -0.165	 -0.095
 55.492	 -0.165	 -0.115
 55.500	 -0.135	 -0.145
 55.508	 -0.165	 -0.155
 55.516	 -0.115	 -0.155
 55.523	 -0.125	 -0.215
 55.531	 -0.115	 -0.205
 55.539	 -0.135	 -0.235
 55.547	 -0.175	 -0.225
 55.555	 -0.195	 -0.195
 55.562	 -0.175	 -0.195
 55.570	 -0.185	 -0.195
 55.578	 -0.185	 -0.135
 55.586	 -0.135	 -0.095
 55.594	 -0.095	 -0.075
 55.602	 -0.095	 -0.025
 55.609	 -0.105	 -0.005
 55.617	 -0.125	 -0.005
 55.625	 -0.115	  0.005
 55.633	 -0.125	  0.025
 55.641	 -0.145	  0.055
 55.648	 -0.115	  0.015
 55.656	 -0.135	  0.015
 55.664	 -0.125	  0.025
 55.672	 -0.135	  0.045
 55.680	 -0.115	 -0.005
 55.688	 -0.145	 -0.005
 55.695	 -0.125	  0.005
 55.703	 -0.105	  0.025
 55.711	 -0.105	  0.025
 55.719	 -0.125	  0.005
 55.727	 -0.115	  0.005
 55.734	 -0.145	  0.025
 55.742	 -0.115	  0.025
 55.750	 -0.095	  0.025
 55.758	 -0.115	  0.025
 55.766	 -0.115	  0.055
 55.773	 -0.065	  0.075
 55.781	 -0.055	  0.095
 55.789	 -0.055	  0.105
 55.797	 -0.015	  0.105
 55.805	  0.035	  0.025
 55.812	  0.005	  0.005
 55.820	 -0.065	 -0.025
 55.828	 -0.035	  0.015
 55.836	 -0.115	  0.035
 55.844	 -0.075	  0.065
 55.852	 -0.115	  0.035
 55.859	 -0.165	  0.025
 55.867	 -0.175	  0.045
 55.875	 -0.195	  0.005
 55.883	 -0.185	  0.015
 55.891	 -0.195	  0.025
 55.898	 -0.115	  0.025
 55.906	 -0.215	  0.145
 55.914	 -0.845	  0.195
 55.922	 -0.685	 -0.105
 55.930	  0.645	 -0.535
 55.938	  2.365	 -0.215
 55.945	  2.935	  0.355
 55.953	  2.755	  0.725
 55.961	  1.585	 -0.515
 55.969	  0.035	 -0.785
 55.977	 -0.275	 -0.215
 55.984	 -0.255	  0.025
 55.992	 -0.275	 -0.015
 56.000	 -0.315	 -0.035
 56.008	 -0.355	 -0.025
 56.016	 -0.275	 -0.025
 56.023	 -0.305	 -0.025
 56.031	 -0.295	 -0.075
 56.039	 -0.265	 -0.065
 56.047	 -0.255	 -0.045
 56.055	 -0.255	 -0.075
 56.062	 -0.245	 -0.085
 56.070	 -0.215	 -0.105
 56.078	 -0.185	 -0.105
 56.086	 -0.165	 -0.135
 56.094	 -0.145	 -0.115
 56.102	 -0.135	 -0.155
 56.109	 -0.125	 -0.185
 56.117	 -0.115	 -0.205
 56.125	 -0.065	 -0.225
 56.133	 -0.075	 -0.255
 56.141	 -0.095	 -0.235
 56.148	 -0.115	 -0.265
 56.156	 -0.165	 -0.255
 56.164	 -0.165	 -0.275
 56.172	 -0.195	 -0.265
 56.180	 -0.155	 -0.205
 56.188	 -0.135	 -0.165
 56.195	 -0.105	 -0.135
 56.203	 -0.115	 -0.045
 56.211	 -0.115	 -0.055
 56.219	 -0.105	 -0.025
 56.227	 -0.105	 -0.015
 56.234	 -0.135	 -0.005
 56.242	 -0.105	  0.015
 56.250	 -0.105	  0.005
 56.258	 -0.125	  0.005
 56.266	 -0.145	 -0.005
 56.273	 -0.125	 -0.015
 56.281	 -0.135	 -0.015
 56.289	 -0.145	 -0.015
 56.297	 -0.095	  0.015
 56.305	 -0.095	  0.005
 56.312	 -0.135	 -0.015
 56.320	 -0.115	 -0.005
 56.328	 -0.095	 -0.015
 56.336	 -0.105	 -0.025
 56.344	 -0.115	 -0.025
 56.352	 -0.105	 -0.005
 56.359	 -0.175	 -0.015
 56.367	 -0.095	 -0.025
 56.375	 -0.175	 -0.015
 56.383	 -0.125	 -0.005
 56.391	 -0.055	  0.035
 56.398	 -0.045	  0.025
 56.406	 -0.065	  0.025
 56.414	 -0.045	  0.035
 56.422	  0.065	 -0.005
 56.430	  0.065	 -0.045
 56.438	 -0.035	 -0.085
 56.445	 -0.075	 -0.025
 56.453	 -0.135	 -0.035
 56.461	 -0.085	  0.005
 56.469	 -0.125	 -0.025
 56.477	 -0.125	 -0.025
 56.484	 -0.165	 -0.025
 56.492	 -0.215	 -0.035
 56.500	 -0.175	 -0.025
 56.508	 -0.175	  0.005
 56.516	 -0.165	 -0.045
 56.523	 -0.185	  0.055
 56.531	 -0.705	  0.155
 56.539	 -0.815	 -0.155
 56.547	  0.385	 -0.735
 56.555	  2.215	 -0.225
 56.562	  2.865	  0.475
 56.570	  2.575	  0.795
 56.578	  1.095	 -0.605
 56.586	 -0.155	 -0.685
 56.594	 -0.285	 -0.175
 56.602	 -0.315	 -0.035
 56.609	 -0.315	 -0.035
 56.617	 -0.335	 -0.085
 56.625	 -0.345	 -0.105
 56.633	 -0.325	 -0.075
 56.641	 -0.305	 -0.085
 56.648	 -0.285	 -0.085
 56.656	 -0.285	 -0.115
 56.664	 -0.255	 -0.105
 56.672	 -0.245	 -0.115
 56.680	 -0.225	 -0.145
 56.688	 -0.225	 -0.175
 56.695	 -0.205	 -0.155
 56.703	 -0.215	 -0.155
 56.711	 -0.125	 -0.185
 56.719	 -0.125	 -0.225
 56.727	 -0.155	 -0.245
 56.734	 -0.125	 -0.255
 56.742	 -0.105	 -0.305
 56.750	 -0.105	 -0.335
 56.758	 -0.125	 -0.345
 56.766	 -0.155	 -0.335
 56.773	 -0.145	 -0.325
 56.781	 -0.185	 -0.345
 56.789	 -0.155	 -0.285
 56.797	 -0.175	 -0.295
 56.805	 -0.115	 -0.235
 56.812	 -0.115	 -0.175
 56.820	 -0.085	 -0.115
 56.828	 -0.075	 -0.065
 56.836	 -0.155	 -0.065
 56.844	 -0.095	 -0.035
 56.852	 -0.105	 -0.015
 56.859	 -0.115	 -0.015
 56.867	 -0.145	 -0.015
 56.875	 -0.135	 -0.025
 56.883	 -0.155	 -0.025
 56.891	 -0.105	 -0.015
 56.898	 -0.155	  0.005
 56.906	 -0.165	 -0.035
 56.914	 -0.115	 -0.015
 56.922	 -0.105	 -0.035
 56.930	 -0.135	 -0.005
 56.938	 -0.145	 -0.015
 56.945	 -0.115	 -0.015
 56.953	 -0.125	 -0.055
 56.961	 -0.135	 -0.025
 56.969	 -0.185	 -0.015
 56.977	 -0.105	 -0.005
 56.984	 -0.145	 -0.035
 56.992	 -0.135	 -0.005
 57.000	 -0.115	 -0.005
 57.008	 -0.155	 -0.025
 57.016	 -0.125	 -0.015
 57.023	 -0.075	  0.015
 57.031	 -0.095	  0.015
 57.039	 -0.085	  0.045
 57.047	 -0.025	  0.045
 57.055	  0.075	 -0.035
 57.062	 -0.005	 -0.075
 57.070	 -0.075	 -0.065
 57.078	 -0.125	 -0.055
 57.086	 -0.095	 -0.045
 57.094	 -0.155	 -0.005
 57.102	 -0.145	 -0.055
 57.109	 -0.215	 -0.045
 57.117	 -0.215	 -0.025
 57.125	 -0.185	 -0.045
 57.133	 -0.205	 -0.045
 57.141	 -0.195	 -0.045
 57.148	 -0.135	 -0.055
 57.156	 -0.295	  0.105
 57.164	 -0.855	  0.035
 57.172	 -0.455	 -0.325
 57.180	  0.945	 -0.635
 57.188	  2.495	 -0.085
 57.195	  2.785	  0.525
 57.203	  2.485	  0.805
 57.211	  0.955	 -0.545
 57.219	 -0.275	 -0.745
 57.227	 -0.335	 -0.275
 57.234	 -0.275	 -0.065
 57.242	 -0.355	 -0.095
 57.250	 -0.335	 -0.115
 57.258	 -0.365	 -0.115
 57.266	 -0.365	 -0.085
 57.273	 -0.305	 -0.115
 57.281	 -0.295	 -0.125
 57.289	 -0.325	 -0.145
 57.297	 -0.285	 -0.125
 57.305	 -0.255	 -0.145
 57.312	 -0.285	 -0.205
 57.320	 -0.235	 -0.175
 57.328	 -0.205	 -0.145
 57.336	 -0.205	 -0.205
 57.344	 -0.175	 -0.255
 57.352	 -0.165	 -0.265
 57.359	 -0.155	 -0.285
 57.367	 -0.155	 -0.315
 57.375	 -0.145	 -0.305
 57.383	 -0.185	 -0.365
 57.391	 -0.205	 -0.355
 57.398	 -0.215	 -0.355
 57.406	 -0.215	 -0.335
 57.414	 -0.245	 -0.305
 57.422	 -0.195	 -0.275
 57.430	 -0.105	 -0.235
 57.438	 -0.115	 -0.185
 57.445	 -0.105	 -0.115
 57.453	 -0.075	 -0.105
 57.461	 -0.125	 -0.075
 57.469	 -0.135	 -0.065
 57.477	 -0.135	 -0.065
 57.484	 -0.155	 -0.015
 57.492	 -0.165	 -0.035
 57.500	 -0.155	 -0.045
 57.508	 -0.185	 -0.025
 57.516	 -0.165	 -0.005
 57.523	 -0.185	 -0.015
 57.531	 -0.185	 -0.045
 57.539	 -0.155	 -0.055
 57.547	 -0.165	 -0.025
 57.555	 -0.155	 -0.035
 57.562	 -0.145	 -0.005
 57.570	 -0.175	 -0.015
 57.578	 -0.165	 -0.015
 57.586	 -0.165	 -0.045
 57.594	 -0.215	 -0.035
 57.602	 -0.195	 -0.025
 57.609	 -0.125	 -0.035
 57.617	 -0.135	 -0.005
 57.625	 -0.105	 -0.005
 57.633	 -0.085	  0.025
 57.641	 -0.105	  0.045
 57.648	 -0.095	  0.065
 57.656	 -0.055	  0.015
 57.664	 -0.025	 -0.055
 57.672	 -0.055	 -0.085
 57.680	 -0.075	 -0.045
 57.688	 -0.105	 -0.045
 57.695	 -0.155	 -0.005
 57.703	 -0.155	 -0.005
 57.711	 -0.175	 -0.035
 57.719	 -0.205	 -0.045
 57.727	 -0.205	 -0.065
 57.734	 -0.205	 -0.045
 57.742	 -0.195	 -0.035
 57.750	 -0.205	 -0.025
 57.758	 -0.165	 -0.005
 57.766	 -0.395	  0.155
 57.773	 -0.925	  0.125
 57.781	 -0.455	 -0.205
 57.789	  1.175	 -0.435
 57.797	  2.685	 -0.095
 57.805	  2.855	  0.445
 57.812	  2.295	  0.295
 57.820	  0.345	 -0.865
 57.828	 -0.375	 -0.465
 57.836	 -0.305	 -0.065
 57.844	 -0.305	 -0.045
 57.852	 -0.335	 -0.035
 57.859	 -0.335	 -0.045
 57.867	 -0.355	 -0.045
 57.875	 -0.385	 -0.085
 57.883	 -0.325	 -0.085
 57.891	 -0.315	 -0.055
 57.898	 -0.275	 -0.065
 57.906	 -0.265	 -0.085
 57.914	 -0.245	 -0.105
 57.922	 -0.245	 -0.105
 57.930	 -0.205	 -0.125
 57.938	 -0.185	 -0.145
 57.945	 -0.195	 -0.155
 57.953	 -0.195	 -0.155
 57.961	 -0.125	 -0.205
 57.969	 -0.125	 -0.205
 57.977	 -0.135	 -0.205
 57.984	 -0.185	 -0.255
 57.992	 -0.155	 -0.265
 58.000	 -0.125	 -0.245
 58.008	 -0.155	 -0.225
 58.016	 -0.175	 -0.215
 58.023	 -0.215	 -0.195
 58.031	 -0.155	 -0.165
 58.039	 -0.135	 -0.135
 58.047	 -0.125	 -0.075
 58.055	 -0.115	 -0.065
 58.062	 -0.105	 -0.035
 58.070	 -0.105	  0.005
 58.078	 -0.135	  0.005
 58.086	 -0.135	  0.015
 58.094	 -0.165	  0.005
 58.102	 -0.185	  0.015
 58.109	 -0.125	  0.025
 58.117	 -0.175	  0.015
 58.125	 -0.165	  0.005
 58.133	 -0.125	  0.025
 58.141	 -0.115	  0.025
 58.148	 -0.145	  0.015
 58.156	 -0.145	 -0.005
 58.164	 -0.125	 -0.015
 58.172	 -0.185	  0.015
 58.180	 -0.125	  0.035
 58.188	 -0.115	  0.005
 58.195	 -0.115	 -0.005
 58.203	 -0.145	  0.015
 58.211	 -0.135	  0.015
 58.219	 -0.115	  0.025
 58.227	 -0.095	  0.045
 58.234	 -0.055	  0.065
 58.242	 -0.045	  0.085
 58.250	 -0.045	  0.085
 58.258	  0.055	  0.005
 58.266	 -0.015	 -0.015
 58.273	 -0.075	 -0.015
 58.281	 -0.125	 -0.025
 58.289	 -0.085	  0.015
 58.297	 -0.095	  0.035
 58.305	 -0.125	 -0.005
 58.312	 -0.185	 -0.025
 58.320	 -0.235	 -0.005
 58.328	 -0.185	  0.015
 58.336	 -0.185	 -0.005
 58.344	 -0.195	  0.005
 58.352	 -0.165	  0.005
 58.359	 -0.265	  0.135
 58.367	 -0.895	  0.225
 58.375	 -0.785	 -0.045
 58.383	  0.465	 -0.445
 58.391	  2.375	 -0.165
 58.398	  3.025	  0.225
 58.406	  2.715	  0.585
 58.414	  1.485	 -0.545
 58.422	 -0.045	 -0.745
 58.430	 -0.255	 -0.205
 58.438	 -0.225	  0.015
 58.445	 -0.295	  0.015
 58.453	 -0.335	 -0.005
 58.461	 -0.335	 -0.025
 58.469	 -0.315	 -0.015
 58.477	 -0.315	 -0.015
 58.484	 -0.295	 -0.025
 58.492	 -0.285	 -0.025
 58.500	 -0.295	 -0.015
 58.508	 -0.265	 -0.055
 58.516	 -0.205	 -0.065
 58.523	 -0.175	 -0.055
 58.531	 -0.195	 -0.075
 58.539	 -0.175	 -0.075
 58.547	 -0.145	 -0.095
 58.555	 -0.145	 -0.115
